From Date,PM2.5,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Eth-Benzene,MP-Xylene,RH,WS,WD,BP,AT,PM10
08-07-2022 00:00,,97.46,3.48,100.75,2.88,11.95,0.48,56.09,3.4,3.35,22.39,94.47,0.96,287.48,988.72,27.01,67.35
09-07-2022 00:00,18.05,80.77,5.09,85.83,3.92,11.76,0.43,128.36,2.87,3.33,22.91,92.43,0.89,279.59,987.32,27.14,60.66
10-07-2022 00:00,18.29,76.94,4.52,81.44,5.31,11.5,0.38,,4.58,2.93,25.82,91.81,0.97,275.74,988.5,27.1,61.73
11-07-2022 00:00,17.41,63.14,7.48,70.62,7.62,10.97,0.38,10.75,4.9,3.68,28.06,95.37,1.09,292.17,989.82,26.19,57.29
12-07-2022 00:00,14.96,72.06,7.73,79.79,21.06,10.72,0.45,19.79,4.76,3,23.81,96.86,1.08,288.54,989.91,25.73,47.42
13-07-2022 00:00,14.8,59.24,8.93,68.17,20.65,10.28,0.34,19.96,3.01,2.66,23.17,97.3,1.5,258.69,986.87,25.53,47.91
14-07-2022 00:00,13.39,29.53,13.31,42.84,17.37,10.61,0.37,21.21,3.69,2.94,29.61,97.06,1.42,236.58,984,25.74,47.33
15-07-2022 00:00,23.11,18.85,14.76,33.61,13.21,9.38,0.36,31.76,4.83,3.59,25.48,92.44,1.52,216.71,984.51,26.83,66.05
16-07-2022 00:00,18.07,22.9,15.68,38.57,7.42,8.94,0.3,19.84,2.79,3.13,23.81,93,1.43,213.61,985.7,26.9,55.92
17-07-2022 00:00,16.24,47.4,11.73,59.13,,10.73,0.26,19.76,3.08,3.05,23.05,88.23,1.14,223.96,989.02,28.08,54.74
18-07-2022 00:00,17.6,55.41,12.48,67.88,7.26,8.91,0.36,19.71,3.7,3.13,19.73,92.44,0.98,248.4,990.07,26.86,58.71
19-07-2022 00:00,19.61,60.89,11.97,72.85,5.24,8.22,0.36,19.69,4.19,3.61,26.43,90.9,0.98,263.3,990.67,27.24,64.77
20-07-2022 00:00,16.36,66.72,12.56,79.27,5.98,8.13,0.4,19.64,3.68,3.54,29.2,92.13,0.93,265.56,991.47,26.82,52.19
21-07-2022 00:00,16.53,64.26,14.89,79.16,6.92,7.81,0.41,19.62,3.16,3.92,22.37,88.41,0.82,265.79,991.91,27.4,56.9
22-07-2022 00:00,17.33,79.64,15.81,95.44,9.09,8.03,0.41,19.53,4.04,3.52,26.8,86.67,0.78,288.66,992.68,27.98,65.89
23-07-2022 00:00,17.24,70.47,16.16,86.63,11.06,8.07,0.37,19.48,4.01,2.64,24.58,87.93,1.01,269.06,990.71,27.54,59.37
24-07-2022 00:00,14.21,52.23,15.45,67.68,10.45,7.58,0.29,19.45,3.25,2.44,25.18,89.18,1.15,248.61,990.09,27.27,47.7
25-07-2022 00:00,14.24,53.76,16.08,69.84,9.86,7.38,0.3,19.57,3.81,3.8,22.58,86.54,1.06,232.35,991.64,27.92,50.47
26-07-2022 00:00,16.18,75.28,16.69,91.96,8.43,7.63,0.36,19.84,3.66,4.01,25.03,87.21,0.79,234.38,993.54,27.62,52.41
27-07-2022 00:00,17.03,99.44,15.81,115.25,5.42,8.6,0.6,19.83,3.88,3.94,29.57,93.33,0.81,213.26,993.53,26.04,51.36
28-07-2022 00:00,24.86,104.37,19.82,124.19,4.48,10.11,0.85,20.08,5.01,3.27,26.4,87,0.71,253.69,994.15,28.15,89.62
29-07-2022 00:00,22.4,91.44,18.3,109.74,5.58,9.67,0.63,19.71,4.21,3.15,24.31,83.4,0.72,269.58,993.76,29.03,115.47
30-07-2022 00:00,18.89,83.37,16.02,99.39,6.83,9.1,0.57,20.9,4.51,3.62,17.61,82.59,0.75,281.4,992.93,29.19,89.06
31-07-2022 00:00,20.66,69.88,17.88,87.76,7.94,8.51,0.45,19.66,4.01,3.76,24.87,79.53,0.83,281.16,991.34,29.55,86.56
01-08-2022 00:00,16.34,70.49,17.08,87.57,8.05,15.46,0.46,19.66,3.14,4.56,22.54,85.39,0.78,300.52,991.46,28.42,65.13
02-08-2022 00:00,17.57,53.79,19.09,72.88,8.25,30.48,0.39,21.83,3.82,3.18,28.84,84.99,0.77,288.79,990.34,28.58,70.03
03-08-2022 00:00,18.26,95.02,18.51,113.53,4.29,34.97,0.54,23.13,3.71,2.81,24.04,87.32,0.61,244.33,989.4,28.08,62.31
04-08-2022 00:00,16.55,96.97,19.64,116.61,3.51,35.34,0.51,22.23,3.28,3.75,25.99,87.94,0.71,279.63,988.4,27.93,66.67
05-08-2022 00:00,13.01,92.64,21.66,114.3,5.82,24.39,0.54,22.07,3.91,3.21,19.58,91.22,0.81,228.07,986.99,27.2,47.67
06-08-2022 00:00,10.63,63.88,26.04,89.91,10.45,13.25,0.53,22.01,3.2,3.49,23.84,89.85,1.13,200.09,985.82,27.51,32.93
07-08-2022 00:00,12.77,70.78,25.95,96.72,12.93,10.6,0.49,19.23,4.28,4.62,24.41,94.72,1.08,196.96,985.54,26.28,32.4
08-08-2022 00:00,9.53,56.92,25.53,82.45,15.23,9.13,0.5,18.43,3.26,4.04,23.28,96.06,1.36,175.42,984.24,25.78,26.69
09-08-2022 00:00,12.26,20.79,21.5,42.29,11.15,2.85,0.27,18.45,4.04,2.5,19.71,95.14,2.03,192.15,982.76,25.97,36.21
10-08-2022 00:00,13.04,28.62,17.85,46.75,10.27,3.2,0.2,18.63,2.87,3.94,31.98,96.67,1.79,197.78,982.59,25.7,39.51
11-08-2022 00:00,17.43,37.04,15.19,52.23,11.47,6.43,0.24,18.25,4.12,3.24,28.43,92.95,1.67,219.35,984.27,26.56,53.37
12-08-2022 00:00,15.15,20.34,16.52,36.86,9.17,4.31,0.19,18.12,3.9,2.73,28.93,93.46,1.66,210.99,987.92,26.25,46.81
13-08-2022 00:00,15.16,37.59,12.08,49.67,8.6,4.72,0.22,18.31,5.29,3.3,24.49,89.38,1.32,223.53,989.86,27.22,49.1
14-08-2022 00:00,14.75,43.84,11.55,55.4,7.96,4.79,0.24,18.03,4.17,2.54,24.06,88.61,1.23,222.37,991.6,27.16,49.58
15-08-2022 00:00,13.9,53.9,8,61.9,7.53,4.92,0.26,18.29,3.36,3.57,28.65,89.2,1.19,236.95,991.58,26.99,45.41
16-08-2022 00:00,12.34,45.89,10.3,56.19,7.79,4.86,0.24,17.97,4.26,3.13,19.88,94.1,1.58,193.91,990.76,25.73,37.81
17-08-2022 00:00,11.86,28.54,13.97,42.51,8.47,3.17,0.19,18.4,2.08,3.1,27.32,92.77,1.32,212.75,992.05,26.34,38.07
18-08-2022 00:00,12.65,52.87,10.62,62.53,8.23,3.43,0.21,22.22,3.06,2.29,25.22,90.36,1.1,225.76,992.72,26.92,39.67
19-08-2022 00:00,13.44,94.91,3.78,96.74,11.41,5.68,0.36,18.02,3.93,3.97,28.73,89.89,1,252.7,992.99,27.14,45.07
20-08-2022 00:00,13.12,86.65,3.58,89.37,11.02,5.13,0.41,18.18,3.15,3.89,22.59,93.08,0.87,267.61,993.09,26.4,39.66
21-08-2022 00:00,13.2,73.38,6.05,79.42,6.12,3.9,0.27,20.48,3.17,3.57,27.27,89.31,0.87,270.6,992.11,27.21,45.12
22-08-2022 00:00,13.61,81.1,6.5,87.46,8.39,3.89,0.29,19.13,3.28,3.29,21.82,89.74,1,281.07,990.71,27.1,45.69
23-08-2022 00:00,12.32,90.72,3.65,93.42,11.02,5.44,0.29,19.72,3.87,3.64,20.72,89.95,1.07,255.4,990.74,26.95,42.66
24-08-2022 00:00,15.08,89.83,2.59,91.5,13.68,6.79,0.36,18.09,3.92,3.07,29.06,90.06,0.99,254.42,993.38,26.93,45.51
25-08-2022 00:00,15.34,94.05,3,95,13.34,8,0.4,18.06,3.36,3.66,23.91,86.89,0.79,249.21,993.38,27.48,52.97
26-08-2022 00:00,21.18,99.71,7.13,101.61,12.8,8.07,0.49,18.04,3.46,3.35,29.64,83.45,0.72,277.98,993.4,28.17,83.68
27-08-2022 00:00,24.49,94.59,7.25,99.76,10.79,7.58,0.54,18.25,3.99,4.06,21.62,80.93,0.69,268.1,993.71,28.53,108.37
28-08-2022 00:00,23.01,91.36,7.76,98.81,9.62,7.61,0.49,18.22,4.16,3.69,22.36,80.58,0.75,258.5,993.37,28.43,101.24
29-08-2022 00:00,25.53,90.11,9.05,99.01,8.74,6.23,0.59,18.77,3.86,3.43,23.79,83.04,0.76,223.3,994.6,28.02,108.19
30-08-2022 00:00,31.8,77.06,9.68,86.68,7.07,5.37,0.55,18.84,3.34,2.89,21.31,81.09,0.77,267.3,994.51,28.83,146.74
31-08-2022 00:00,33.22,81.04,14.91,93.64,5.41,4.95,0.45,20.73,3.09,3.46,24.9,84.29,0.86,259.38,992.73,29.35,125.03
01-09-2022 00:00,18.22,79.53,17.78,97.24,11.85,4.94,0.48,21.91,3.92,4.35,24.42,85.13,0.77,222.58,992.73,28.05,65.92
02-09-2022 00:00,26.63,83.88,14.74,98.4,8.26,6.1,0.61,20.31,3.7,3.43,22.24,83.79,0.77,217.01,992.86,29.34,98.81
03-09-2022 00:00,27.87,101.2,11.35,110.99,9.25,9.22,0.72,21.53,3.57,2.36,18.42,85.4,0.81,207.63,993.21,29.31,92.35
04-09-2022 00:00,18.78,103.13,5.89,107.27,8.85,9.26,0.61,18.49,2.7,4.41,36.25,92.52,0.98,246.92,993.41,27.66,57.98
05-09-2022 00:00,18.42,84.28,9.18,88.38,8.89,8.53,0.52,21.29,5.04,2.77,16.45,82.66,0.81,270.88,993.56,29.09,67.06
06-09-2022 00:00,21.32,86.28,7.8,92.15,10.32,9.01,0.65,18.09,3.91,3.18,24.82,81.01,0.82,249.96,992.83,28.98,91.65
07-09-2022 00:00,23.33,82.95,13.16,95.95,12.12,8.58,0.66,18.22,4.74,3.49,27.25,87.32,0.92,236.8,992.15,28.46,85.37
08-09-2022 00:00,17.93,60.98,20.1,81.08,12.22,8.49,0.69,18.76,3.41,4.39,32.47,91.97,1.58,216.32,991.39,26.94,50.26
09-09-2022 00:00,17.32,69.7,17.96,87.66,11.07,9.09,0.76,18.96,3.03,2.41,18.75,90.22,1.15,231.72,990.06,27.71,51.13
10-09-2022 00:00,18.68,71.43,15.13,86.56,8.45,7.01,0.67,22.88,4.21,3.09,20.07,89.64,0.78,186.35,990.3,27.66,51.66
11-09-2022 00:00,20.97,74.09,14.5,88.59,5.42,7.19,0.71,22.37,4.22,2.73,29.12,88.98,0.64,213.84,988.12,28.22,60.82
12-09-2022 00:00,12.41,78.9,18.77,97.67,10.48,6.15,0.51,42.57,3.65,2.89,17.48,91.25,1.07,194.24,986.88,27.41,34.64
13-09-2022 00:00,10.75,83.95,12.41,96.35,7.06,7.55,0.53,21.48,4.08,3.23,26.29,96.89,1.16,219.79,988.68,25.77,26.57
14-09-2022 00:00,9.87,62.45,17.53,79.98,4.67,5.48,0.21,26.83,4.49,3.75,22.6,93.34,1.22,210.27,991.74,26.61,24.05
15-09-2022 00:00,10.45,39.08,18.66,57.74,3.55,3.64,0.17,25.93,4.41,3.15,27.25,92.19,1.33,232.15,993.09,26.84,31.23
16-09-2022 00:00,11.95,87.89,12.37,99.29,2.56,6.17,0.44,23.62,2.58,3.08,29.6,98.7,1.44,218.5,992.69,24.98,33.22
17-09-2022 00:00,9.77,102.76,6.77,107.43,7.59,8.47,0.46,23.32,,,,,,,,,32.37
18-09-2022 00:00,10.83,93.08,3.38,96.31,6.61,7.52,0.51,24.09,,,,,,,,,29.66
19-09-2022 00:00,15.89,88.99,6.67,95.52,6.58,7.99,0.62,23.69,,,,,,,,,49.5
20-09-2022 00:00,18.93,119.68,4.8,124.31,4.45,7.29,0.73,23.93,,,,,,,,,62.04
21-09-2022 00:00,17.03,153.83,3.57,151.47,2.41,7.71,0.62,24.35,,,,,,,,,63.08
22-09-2022 00:00,20.65,134.99,1.76,136.54,4.66,7.96,0.71,23.84,,,,,,,,,74.69
23-09-2022 00:00,20.24,90.53,12.92,101.33,4.98,7.41,0.61,23.94,5.01,4.75,24.26,71.96,1.19,228.03,994.38,30.06,73.6
24-09-2022 00:00,13.95,79.33,9.98,89.3,3.62,6.11,0.46,24.09,4.24,4.23,20.19,82.1,1.09,204.81,993.52,28.79,47.43
25-09-2022 00:00,12.38,95.88,8.21,103.37,2.65,6.02,0.44,23.98,3.94,2.73,18.13,85.12,0.97,203.15,994.29,27.51,53.72
26-09-2022 00:00,20.59,114.05,9.51,120.06,5.28,7.55,0.74,24.3,5.3,2.97,23,86.25,0.78,215.7,995.86,27.28,111.16
27-09-2022 00:00,26.49,160.4,5.87,157.21,8.42,10.91,1.04,23.81,4.01,3.88,32.63,85.93,0.55,225.23,994.98,27.23,127.9
28-09-2022 00:00,27.33,134.01,7.07,135,8.27,11.25,1.23,23.81,4.91,4.43,23.72,88.62,0.6,226.3,993.72,27.34,100.52
29-09-2022 00:00,30.81,105.64,8.89,112.97,10.43,10.81,1.11,23.63,4.21,4.19,28.78,88.51,0.62,251.87,993.31,27.7,109.05
30-09-2022 00:00,30.59,93.89,12.24,104.8,9.86,10.81,1.03,23.55,5.07,3.52,30.49,85.17,0.68,247.49,993.99,29.06,117.64
01-10-2022 00:00,28.88,94.35,10.49,104.31,8.04,10.44,0.88,23.79,3.66,4.08,22.47,83.3,0.81,235.93,994.56,28.67,115.36
02-10-2022 00:00,20.21,103.96,7.34,106.88,10.24,10.2,0.73,23.88,3.97,3.05,24.74,82.32,0.74,253.02,994.78,28.66,103.01
03-10-2022 00:00,23.47,82.09,15.2,90.9,7.48,8.13,0.71,23.46,3.95,3.77,27.26,80.06,0.77,257.99,995.33,28.63,129.68
04-10-2022 00:00,31.58,67.93,19.1,86.98,15.04,5.68,0.67,24.07,3.35,4.89,18.68,81.72,0.82,254.08,995.08,28.66,169.6
05-10-2022 00:00,24.75,60.48,19.75,80.23,5.27,5.29,0.51,27.88,3.45,3.31,24.42,85.14,0.71,258.63,993.84,28.84,111.69
06-10-2022 00:00,17.84,78.99,17.82,96.82,3.42,5.23,0.53,28.89,4,2.61,18.88,87.21,0.71,291.77,992.01,28.16,83.04
07-10-2022 00:00,17.41,88.07,18.25,106.31,4.43,5.91,0.59,25.59,2.79,3.44,31.31,93.87,1.51,195.86,990.82,26.52,51.14
08-10-2022 00:00,10.92,95.25,14.46,109.71,4.67,7.05,0.61,23.94,3.61,3.68,21.04,94.39,2.17,134.88,993.24,25.4,35.98
09-10-2022 00:00,14.15,94.93,8.64,101.84,6.21,7.9,0.55,23.86,3.75,3.63,24.4,83.33,1.29,192.44,995.18,27.95,51.04
10-10-2022 00:00,24.68,81.68,16.79,94.84,7.2,6.49,0.76,24.06,4.55,3.41,24.85,84.23,0.72,215.46,995.82,28.5,104.58
11-10-2022 00:00,27.7,84.29,12.49,96.74,8.11,7.16,0.8,24.62,5.06,3.45,20.07,85.07,0.83,228.07,994.68,28.45,119.88
12-10-2022 00:00,26.3,116.15,11.15,123.35,8.78,9.7,0.94,24.05,3.78,3.8,34.29,87.21,0.7,176.92,995.34,27.36,94
13-10-2022 00:00,29.15,101.16,14,111.44,8.81,10.2,1.21,23.96,4.27,4.45,20.99,89.21,0.57,206.7,995.26,26.92,98.04
14-10-2022 00:00,24.82,63.04,22.47,85.51,5.23,7.52,0.9,24.24,2.07,3.46,20.01,84.05,1.11,182.51,995.21,27.46,85.35
15-10-2022 00:00,31.13,110.1,17.73,126.77,3.91,8.26,1.03,24.23,3.66,2.84,30.41,75.76,0.67,194.49,994.2,28.31,150.56
16-10-2022 00:00,37.11,78.78,24.19,102.97,6.02,7.24,0.86,26.68,3.13,3.05,29.43,57.3,0.72,203.24,995.14,30.87,188.71
17-10-2022 00:00,32.3,78.79,21.8,100.59,6.8,7.45,0.79,24.67,2.6,2.98,18.73,75.19,0.96,186.92,996.21,29.85,146.44
18-10-2022 00:00,26.2,76.63,17.77,94.39,8.46,7.06,0.68,26.53,2.69,3.77,21.05,82.97,1.21,155.33,996.73,28.86,103.83
19-10-2022 00:00,27.64,68.57,34.92,103.08,12.96,7.67,0.83,26.03,3.67,3.78,26.42,82.79,0.78,219.04,996.24,28.95,118.46
20-10-2022 00:00,40.85,48.84,32.57,81.38,11.41,9.27,1,24.32,4.1,3.39,31.14,82.77,0.69,209.19,996.42,29.41,185.11
21-10-2022 00:00,44.27,59.19,33.54,92.74,11.06,9.7,1.17,24.95,3.79,3.77,26.83,80.01,0.82,193.65,997.38,29.85,200.07
22-10-2022 00:00,42.59,52.29,32.52,84.78,21.27,9.34,0.87,24.63,2.83,4.22,27.35,68.23,0.95,154.15,998.83,29.76,207.26
23-10-2022 00:00,56.94,55.65,35.51,91.15,16.95,9.19,1.06,27.18,4.57,3.95,26.19,53.37,0.69,197.05,998.51,29.64,285.15
24-10-2022 00:00,70.7,47.52,38.84,86.35,15.43,9.15,1.03,29.71,3.62,4.53,24.3,58.55,0.78,195.51,996.8,28.96,207.87
25-10-2022 00:00,127.06,58.06,40.24,98.29,15.54,9.73,1.31,27.74,3.24,4.1,30.37,69.54,0.72,205.96,996.83,28.51,257.33
26-10-2022 00:00,70.62,62.31,45.49,107.8,15.22,8.18,1.2,27.55,4.2,2.3,24.47,62.92,0.65,202.66,998.05,28.83,298.12
27-10-2022 00:00,68.78,56.82,54.95,111.73,13.11,6.59,1.14,28.23,3.57,3.82,24.6,59.37,0.61,165.8,997.89,28.35,292.24
28-10-2022 00:00,59.48,45.37,54.67,100.04,15.04,7.07,1.02,30.11,4.78,3.87,26.33,58.8,0.92,163.18,997.32,28.76,251.33
29-10-2022 00:00,52.62,57.17,45.35,102.51,17.74,6.75,0.9,30.47,3.84,3.94,27.28,52.78,0.77,176.63,996.91,29.18,260.18
30-10-2022 00:00,40.81,51.14,53.56,104.71,32.58,5.51,0.71,33.87,3.58,3.54,29.35,46.04,0.83,170.89,997.01,29.6,185.34
31-10-2022 00:00,51.31,66.96,35.2,102.16,16.82,5.9,1.04,31.36,2.29,2.9,26.33,55.96,0.65,187.93,996.54,27.77,249.2
01-11-2022 00:00,60.26,68.59,34.23,102.81,19.57,6.06,1.09,37.79,3.54,3.35,23.65,49.89,0.8,156.95,997.02,28.28,303.35
02-11-2022 00:00,58.41,79.78,37.05,116.83,18.2,6.51,1.17,34.07,3.59,3.62,17.74,55.63,0.74,179.53,996.99,28.75,228.07
03-11-2022 00:00,49.64,66.52,36.16,102.68,16.76,6.42,0.98,33.43,4.41,3.22,35.4,48.3,0.7,193.44,996.11,29.96,
04-11-2022 00:00,47.13,67.79,35.99,103.79,15.74,7.01,1.12,32.71,3.27,2.81,21.35,48.54,0.68,158.93,996.94,29.74,284.69
05-11-2022 00:00,45.83,68.89,37.36,106.26,13.16,7.07,1.02,34.18,3.33,3.11,35.9,47.64,0.67,175.07,997.66,30.2,179.72
06-11-2022 00:00,57.21,111.42,31.84,143.26,11.71,8.96,1.41,29.13,2.89,4.24,29.39,52.09,0.6,180.99,998.82,29.82,207.55
07-11-2022 00:00,60.51,113.92,38.21,152.14,9.03,8.98,1.52,28.7,2.96,3.54,25.48,59.63,0.58,203.29,998.05,28.63,228.88
08-11-2022 00:00,62.4,117.06,36.99,154.05,13.31,10.21,1.62,29.54,3.29,3.19,20.24,58.95,0.59,172.81,997.82,29.32,228.79
09-11-2022 00:00,67.92,86.33,48.59,134.91,10.46,9.8,1.54,30.58,3.83,4.01,20.29,57.55,0.59,180.88,997.62,29.97,251.5
10-11-2022 00:00,57.45,77.35,42.36,119.71,10.76,9.77,1.38,31.29,4.65,3.77,27.4,56.64,0.77,168.76,997.78,29.39,204.33
11-11-2022 00:00,44.91,60.64,41.79,102.43,8.51,7.65,0.94,34.44,3.49,3.58,27.3,50.06,0.75,179.37,997.84,29.55,168.62
12-11-2022 00:00,50.04,51.51,45.26,96.77,8.03,7.04,0.9,37.23,3.96,2.96,32.86,49.92,0.77,190.5,997.66,29.87,179.24
13-11-2022 00:00,52.48,51.59,41.11,92.7,7.69,6.62,0.92,38.99,3.46,4.27,32.37,53.32,0.83,170.8,996.7,29.27,185.27
14-11-2022 00:00,67.43,69.78,53.01,122.79,6.76,7.55,1.34,36.73,3.73,4.5,26.08,60.87,0.7,174.83,996.89,28.79,224.17
15-11-2022 00:00,79.58,101.95,48.59,150.53,11.38,10.32,1.89,33.79,10.43,2.44,21.65,65.93,0.65,175.46,997.03,28.73,261.86
16-11-2022 00:00,64.57,110.74,46.81,157.55,8,11.15,1.73,30.07,25.46,2.92,27.32,63.94,0.56,211.59,996.51,28.55,231.04
17-11-2022 00:00,52.29,88.44,42.62,131.07,8.87,9.69,1.22,31.68,28.03,2.9,28.25,52.6,0.77,198.92,996.07,28.94,195.87
18-11-2022 00:00,33.47,59.75,39.32,99.07,7.87,7.3,0.88,37.84,23,2.96,33.86,42.93,0.83,175.55,996.52,28.34,136.09
19-11-2022 00:00,39.2,57.48,40.71,98.2,8.01,6.49,1.03,38.6,34.23,2.41,22.88,45.93,0.85,166.13,996.83,27.84,156.3
20-11-2022 00:00,38.38,39.78,43.01,82.78,7.91,6.05,0.96,40.58,25.04,4.15,24.31,49.45,0.91,176.59,995.85,26.74,147.1
21-11-2022 00:00,42.52,37.12,52.87,89.99,7.79,2.9,1.01,40.23,27.12,3.37,23.78,46.55,0.91,183.2,995.45,26.42,164.49
22-11-2022 00:00,58.75,56.19,58.44,114.62,9.24,1.7,1.46,35.51,32.8,3.78,29.15,54.04,0.65,193.41,994.75,26.74,212.44
23-11-2022 00:00,65.12,64.4,54.82,119.23,8.75,5.82,1.56,36.69,30.44,3.12,15.8,53.62,0.68,188.06,995.24,27.67,239.34
24-11-2022 00:00,76.77,98.6,56.38,154.98,8.7,8.05,1.93,30.44,31.1,2.95,28.66,60.28,0.53,202.83,1000.62,28.08,276.91
25-11-2022 00:00,76.39,91.53,55.55,147.08,8.79,8.04,1.9,30.17,24.98,2.81,22.58,61.25,0.56,187.9,1010.58,28.89,270.59
26-11-2022 00:00,83.18,75.92,55.94,131.86,9.77,8.63,1.88,30.74,27.72,3.48,28.88,64.15,0.55,181.46,1009.48,29.52,274.39
27-11-2022 00:00,75.3,87.96,48.15,136.11,6.88,9.19,1.94,30.24,26.52,3.31,21.06,68.49,0.63,197.89,1007.75,28.77,251.05
28-11-2022 00:00,55.88,119.09,36.84,155.93,6.97,9.66,1.87,26.98,24.94,3.28,25.27,66.32,0.5,212.86,1008.83,27.51,214.07
29-11-2022 00:00,61.92,98.14,48.08,146.22,10.88,9.6,1.87,28.29,20.37,2.71,20.81,62.71,0.55,216.01,1009.9,27.38,218.41
30-11-2022 00:00,69.28,85.19,49.11,134.3,11.76,7.82,1.79,31.75,24.37,5.33,31.37,63.12,0.81,172.35,1010.3,28.16,240.28
01-12-2022 00:00,87.74,65,59.74,124.74,12.37,7.13,1.88,32.82,23.56,3.82,29.17,65.85,0.9,174.12,1010.39,27.63,297.23
02-12-2022 00:00,75,74.18,54.58,128.76,13.89,4.46,1.81,31.74,19.18,3.61,25.43,62.33,0.61,186.16,1009.49,26.95,263.96
03-12-2022 00:00,75.18,108.89,48.94,157.84,12.5,8.91,2.01,31.47,3.63,4.13,21.92,59.49,0.61,172.61,1009.67,27.96,257.46
04-12-2022 00:00,80.23,97.28,48.82,146.1,9.28,8.17,1.98,29.19,5.13,2.93,39.01,65.83,0.53,226.32,1010,28.91,252.37
05-12-2022 00:00,91.02,74.5,48.09,122.6,12.78,8.23,2.18,26.88,4.72,3.01,26.28,72.8,0.58,208.03,1011.09,28.79,286.4
06-12-2022 00:00,88.33,81.59,36.13,117.72,17.16,7.43,1.97,28.04,3.64,2.93,24.55,71.18,0.57,200.35,1010.6,28.66,274.46
07-12-2022 00:00,90.23,101.56,34.29,135.85,17.9,7.78,1.88,28.34,3.24,4.38,23.79,71.35,0.61,212.09,1010.53,28.37,281.73
08-12-2022 00:00,70.14,109.79,29.29,139.08,13.57,7.91,1.57,29.49,4.58,2.65,20.08,66.25,0.75,177.79,1010.5,27.83,236.35
09-12-2022 00:00,43.87,75.7,35.89,111.6,14.49,7.87,1.17,35.59,3.33,2.97,32.31,52.6,0.79,176.56,1008.83,26.84,167.81
10-12-2022 00:00,51.18,96.82,36.61,133.44,14.59,3.19,1.44,31.4,4.32,3.08,26.04,53.96,0.65,180.47,1007.97,26.39,195.25
11-12-2022 00:00,60.66,118.81,45.81,164.62,11.63,5.64,1.81,29.57,3.63,3.71,21.29,55.77,0.59,207.51,1008.4,27.54,215
12-12-2022 00:00,50.64,67.07,37.41,104.48,11.72,5.73,1.38,29.96,4.76,3.37,26.58,62.12,0.77,179.89,1007.91,28.99,177.42
13-12-2022 00:00,46.83,78.82,26.09,104.92,12.12,10.71,1.26,26.3,2.06,3.33,32.62,67.22,0.84,164.98,1008.62,29.67,156.33
14-12-2022 00:00,37.85,78.24,30.08,108.32,11.89,13.39,1.17,24.89,4.12,3.35,35.52,67.5,1.17,164.32,1009.63,29.7,133.72
15-12-2022 00:00,39.68,77.36,37.56,114.92,12.8,4.84,1.34,26.01,2.97,2.94,31.51,68.25,0.75,171.54,1009.44,29.4,138.49
16-12-2022 00:00,45.19,70.12,47.16,117.27,12.63,2.67,1.43,28.05,1.16,3.32,27.27,67.6,0.79,195.21,1009.16,29.64,160.07
17-12-2022 00:00,48.71,66.29,45.67,111.96,12.7,8.56,1.45,27.4,4.64,4.35,24.88,66.88,0.67,206.67,1009.35,29.95,177.9
18-12-2022 00:00,44.96,46.94,42.1,89.04,10.99,8.31,1.17,29.54,3.03,3.45,16.15,63.82,0.78,203.98,1009.29,29.93,153.85
19-12-2022 00:00,41.57,56.33,41.43,97.76,10.83,6.98,1.21,29.65,4.5,3.7,23.95,57.38,0.79,200.35,1008.56,29.62,173.85
20-12-2022 00:00,51.43,72.6,46.27,118.88,14.83,7.72,1.38,29.86,3.76,2.31,22.79,54.87,0.66,201.95,1008,29.16,190.74
21-12-2022 00:00,59.08,69.73,49.85,119.58,14.74,8.18,1.61,32.84,3.16,3.93,22.18,57.35,0.72,176.11,1008.59,28.19,211.27
22-12-2022 00:00,73.21,88.03,53.34,141.37,14.14,7.68,2.01,31.07,2.54,3.35,16.66,65.23,0.62,218.86,1008.1,27.39,260.78
23-12-2022 00:00,70.07,86.43,45.46,131.88,21.55,11.21,1.85,30,3.59,2.97,22.82,63.37,0.59,226.82,1008.73,26.08,254.18
24-12-2022 00:00,46.94,63.84,40.8,104.64,23.27,11.46,1.29,29.52,4.57,2.76,28.43,54.58,0.61,249.93,1009.85,24.28,192.69
25-12-2022 00:00,62.25,85.13,38.49,123.62,21.17,7.69,1.43,34.53,3.44,4.53,25.28,60.04,0.5,218.31,1009.98,24.04,206.43
26-12-2022 00:00,67.81,83.36,39.95,123.31,18.75,6.37,1.66,33.22,3.9,3.66,36.78,67.51,0.53,191.57,1011.24,24.7,228.86
27-12-2022 00:00,76.74,81.88,46.08,127.96,17.83,1.1,1.99,30.07,3.55,3.84,17.46,64.49,0.56,235.68,1011.77,26.55,254.57
28-12-2022 00:00,70.6,119.21,31.77,150.99,14,0.34,1.89,26.81,2.74,3.11,26.45,61.65,0.57,229.02,1012.33,26.21,247.1
29-12-2022 00:00,71.19,125.74,39.61,164.69,16.3,0.5,2.07,27.41,4.54,4.12,28.86,61.75,0.56,236.27,1013.74,27.08,251.56
30-12-2022 00:00,77.12,78.12,51.28,129.4,16.77,8.97,1.94,31.66,3.42,1.72,26.9,66.32,0.58,225.53,1014.53,26.73,261.26
31-12-2022 00:00,59.84,98.22,43.41,141.6,17.42,1.47,1.78,29.2,3.17,2.85,28.82,64.35,0.66,230.78,1013.79,25.63,219.35
01-01-2023 00:00,48.28,61.6,40.78,102.38,15.5,1.06,1.25,34.45,3.03,2.99,21.22,63.71,0.64,242.15,1013.85,23.97,168.49
